ydr400w	NP_010688.2	NC_001136.8	D	1271055	1272077	URH1	NP_010688.2;URH1;URH1;YDR400W;852009;37362635;NP_010688.2;NP_010688	Uridine nucleosidase (uridine-cytidine N-ribohydrolase), cleaves N-glycosidic bonds in nucleosides; involved in the pyrimidine salvage and nicotinamide riboside salvage pathways; Urh1p
ydr401w	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr402c	NP_010690.1	NC_001136.8	R	1272226	1273695	DIT2	NP_010690.1;DIT2;DIT2;YDR402C;852011;6320610;NP_010690.1;NP_010690	N-formyltyrosine oxidase, sporulation-specific microsomal enzyme involved in the production of N,N-bisformyl dityrosine required for spore wall maturation, homologous to cytochrome P-450s; Dit2p
ydr403w	NP_010691.1	NC_001136.8	D	1274594	1276204	DIT1	NP_010691.1;DIT1;DIT1;YDR403W;852012;6320611;NP_010691.1;NP_010691	Sporulation-specific enzyme required for spore wall maturation, involved in the production of a soluble LL-dityrosine-containing precursor of the spore wall; transcripts accumulate at the time of prospore enclosure; Dit1p
ydr404c	NP_010692.1	NC_001136.8	R	1276646	1277161	RPB7	NP_010692.1;RPB7;RPB7;YDR404C;852013;6320612;NP_010692.1;NP_010692	Rpb7p; RNA polymerase II subunit B16; forms two subunit dissociable complex with Rpb4p
ydr405w	NP_010693.1	NC_001136.8	D	1277638	1278429	MRP20	NP_010693.1;MRP20;MRP20;YDR405W;852014;6320613;NP_010693.1;NP_010693	Mrp20p; Mitochondrial ribosomal protein of the large subunit
ydr406w	NP_010694.1	NC_001136.8	D	1279202	1283791	PDR15	NP_010694.1;PDR15;PDR15;YDR406W;852015;6320614;NP_010694.1;NP_010694	Plasma membrane ATP binding cassette (ABC) transporter, multidrug transporter and general stress response factor implicated in cellular detoxification; regulated by Pdr1p, Pdr3p and Pdr8p; promoter contains a PDR responsive element; Pdr15p
ydr406w-a	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr407c	NP_010695.1	NC_001136.8	R	1284061	1287930	TRS120	NP_010695.1;TRS120;TRS120;YDR407C;852016;6320615;NP_010695.1;NP_010695	Trs120p; One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; involved in endoplasmic reticulum (ER) to Golgi membrane traffic
ydr408c	NP_010696.1	NC_001136.8	R	1288207	1288851	ADE8	NP_010696.1;ADE8;ADE8;YDR408C;852017;6320616;NP_010696.1;NP_010696	Phosphoribosyl-glycinamide transformylase, catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway; Ade8p
ydr409w	NP_010697.1	NC_001136.8	D	1289398	1292112	SIZ1	NP_010697.1;SIZ1;SIZ1;YDR409W;852018;6320617;NP_010697.1;NP_010697	Siz1p; SUMO/Smt3 ligase that promotes the attachment of sumo (Smt3p; small ubiquitin-related modifier) to proteins; binds Ubc9p and may bind septins; specifically required for sumoylation of septins in vivo; localized to the septin ring
ydr410c	NP_010698.1	NC_001136.8	R	1292364	1293083	STE14	NP_010698.1;STE14;STE14;YDR410C;852019;6320618;NP_010698.1;NP_010698	Ste14p; Farnesyl cysteine-carboxyl methyltransferase, mediates the carboxyl methylation step during C-terminal CAAX motif processing of a-factor and RAS proteins in the endoplasmic reticulum, localizes to the ER membrane
ydr411c	NP_010699.1	NC_001136.8	R	1293361	1294386	DFM1	NP_010699.1;DFM1;DFM1;YDR411C;852020;6320619;NP_010699.1;NP_010699	ER localized derlin-like family member involved in ER stress and homeostasis; not involved in ERAD or substrate retrotranslocation; interacts with CDC48; contains four transmembrane domains and two SHP boxes; Dfm1p
ydr412w	NP_010700.1	NC_001136.8	D	1294685	1295392	RRP17	NP_010700.1;RRP17;RRP17;YDR412W;852021;6320620;NP_010700.1;NP_010700	Rrp17p; Protein required for cell viability
ydr413c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr414c	NP_010702.1	NC_001136.8	R	1295590	1296678	ERD1	NP_010702.1;ERD1;ERD1;YDR414C;852023;6320622;NP_010702.1;NP_010702	Predicted membrane protein required for the retention of lumenal endoplasmic reticulum proteins; mutants secrete the endogenous ER protein, BiP (Kar2p); Erd1p
ydr415c	NP_010703.1	NC_001136.8	R	1297029	1298153	YDR415C	NP_010703.1;YDR415C;YDR415C;852024;6320623;NP_010703.1;NP_010703	Ydr415cp; Putative protein of unknown function
ydr416w	NP_010704.1	NC_001136.8	D	1298424	1301003	SYF1	NP_010704.1;SYF1;SYF1;YDR416W;852025;6320624;NP_010704.1;NP_010704	Syf1p; Component of the spliceosome complex involved in pre-mRNA splicing; involved in regulation of cell cycle progression; similar to Drosophila crooked neck protein
ydr417c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr418w	NP_010706.1	NC_001136.8	D	1301608	1302105	RPL12B	NP_010706.1;RPL12B;RPL12B;YDR418W;852026;6320625;NP_010706.1;NP_010706	Rpl12bp; Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl12Ap; rpl12a rpl12b double mutant exhibits slow growth and slow translation; has similarity to E. coli L11 and rat L12 ribosomal proteins
ydr419w	NP_010707.1	NC_001136.8	D	1303166	1305064	RAD30	NP_010707.1;RAD30;RAD30;YDR419W;852028;6320627;NP_010707.1;NP_010707	Rad30p; DNA polymerase eta, involved in the predominantly error-free bypass replication of DNA lesions, catalyzes the efficient and accurate synthesis of DNA opposite cyclobutane pyrimidine dimers; homolog of human POLH and bacterial DinB proteins
ydr420w	NP_010708.1	NC_001136.8	D	1306259	1311667	HKR1	NP_010708.1;HKR1;HKR1;YDR420W;852030;6320628;NP_010708.1;NP_010708	Serine/threonine rich cell surface protein; osmosensor; involved in the regulation of cell wall beta-1,3 glucan synthesis, bud site selection and hyperosmotic response; overexpression confers resistance to Hansenula mrakii killer toxin HM-1; Hkr1p
ydr421w	NP_010709.1	NC_001136.8	D	1312032	1314884	ARO80	NP_010709.1;ARO80;ARO80;YDR421W;852031;6320629;NP_010709.1;NP_010709	Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids; Aro80p
ydr422c	NP_010710.2	NC_001136.8	R	1315318	1317765	SIP1	NP_010710.2;SIP1;SIP1;YDR422C;852032;93117373;NP_010710.2;NP_010710	Sip1p; Alternate beta-subunit of the Snf1p kinase complex, may confer substrate specificity; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions
ydr423c	NP_010711.1	NC_001136.8	R	1318038	1319267	CAD1	NP_010711.1;CAD1;CAD1;YDR423C;852033;6320631;NP_010711.1;NP_010711	Cad1p; AP-1-like bZIP transcriptional activator involved in stress responses, iron metabolism, and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; 5' UTR contains uORFs
ydr424c	NP_010712.1	NC_001136.8	R	1319379	1319833	DYN2	NP_010712.1;DYN2;DYN2;YDR424C;852034;6320632;NP_010712.1;NP_010712	Dyn2p; Cytoplasmic light chain dynein, microtubule motor protein; proposed to be involved in the assembly of the nuclear pore complex
ydr425w	NP_010713.1	NC_001136.8	D	1320056	1321933	SNX41	NP_010713.1;SNX41;SNX41;YDR425W;852035;6320633;NP_010713.1;NP_010713	Sorting nexin, involved in the retrieval of late-Golgi SNAREs from the post-Golgi endosome to the trans-Golgi network; forms a complex with Snx4p and Atg20p; Snx41p
ydr426c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr427w	NP_010715.1	NC_001136.8	D	1322197	1323378	RPN9	NP_010715.1;RPN9;RPN9;YDR427W;852037;6320635;NP_010715.1;NP_010715	Rpn9p; Non-ATPase regulatory subunit of the 26S proteasome, has similarity to putative proteasomal subunits in other species; null mutant is temperature sensitive and exhibits cell cycle and proteasome assembly defects
ydr428c	NP_010716.1	NC_001136.8	R	1323446	1324231	YDR428C	NP_010716.1;YDR428C;YDR428C;852038;6320636;NP_010716.1;NP_010716	Ydr428cp; Putative alpha/beta-serine hydrolase belonging to the subfamily of hormone-sensitive lipase-like hydrolases
ydr429c	NP_010717.1	NC_001136.8	R	1324469	1325293	TIF35	NP_010717.1;TIF35;TIF35;YDR429C;852039;6320637;NP_010717.1;NP_010717	Tif35p; Subunit of the core complex of translation initiation factor 3(eIF3), which is essential for translation
ydr430c	NP_010718.1	NC_001136.8	R	1325493	1328462	CYM1	NP_010718.1;CYM1;CYM1;YDR430C;852041;6320639;NP_010718.1;NP_010718	Lysine-specific metalloprotease of the mitochondrial intermembrane space, member of the pitrilysin family; degrades proteins and presequence peptides cleaved from imported proteins; required for normal mitochondrial morphology; Cym1p
ydr431w	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr432w	NP_010720.1	NC_001136.8	D	1328775	1330019	NPL3	NP_010720.1;NPL3;NPL3;YDR432W;852042;6320640;NP_010720.1;NP_010720	RNA-binding protein that carries poly(A)+ mRNA from the nucleus into the cytoplasm; dissociation from mRNAs is promoted by Mtr10p; phosphorylated by Sky1p in the cytoplasm; Npl3p
ydr433w	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr434w	NP_010722.1	NC_001136.8	D	1331229	1332833	GPI17	NP_010722.1;GPI17;GPI17;YDR434W;852044;6320642;NP_010722.1;NP_010722	Transmembrane protein subunit of the glycosylphosphatidylinositol transamidase complex that adds GPIs to newly synthesized proteins; human PIG-Sp homolog; Gpi17p
ydr435c	NP_010723.1	NC_001136.8	R	1332975	1333961	PPM1	NP_010723.1;PPM1;PPM1;YDR435C;852045;6320643;NP_010723.1;NP_010723	Ppm1p; Carboxyl methyl transferase, methylates the C terminus of the protein phosphatase 2A catalytic subunit (Pph21p or Pph22p), which is important for complex formation with regulatory subunits
ydr436w	NP_010724.1	NC_001136.8	D	1334813	1336945	PPZ2	NP_010724.1;PPZ2;PPZ2;YDR436W;852046;6320644;NP_010724.1;NP_010724	Serine/threonine protein phosphatase Z, isoform of Ppz1p; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance; Ppz2p
ydr437w	NP_010725.1	NC_001136.8	D	1337344	1337766	GPI19	NP_010725.1;GPI19;GPI19;YDR437W;852047;6320645;NP_010725.1;NP_010725	Subunit of GPI-GlcNAc transferase involved in synthesis of N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI), which is the first intermediate in glycosylphosphatidylinositol (GPI) anchor synthesis, shares similarity with mammalian PIG-P; Gpi19p
ydr438w	NP_010726.1	NC_001136.8	D	1338266	1339378	THI74	NP_010726.1;THI74;THI74;YDR438W;852048;6320646;NP_010726.1;NP_010726	Thi74p; Mitochondrial transporter repressible by thiamine
ydr439w	NP_010727.1	NC_001136.8	D	1339668	1340711	LRS4	NP_010727.1;LRS4;LRS4;YDR439W;852049;6320647;NP_010727.1;NP_010727	Protein involved in rDNA silencing; positively charged coiled-coil protein with limited similarity to myosin; Lrs4p
ydr440w	NP_010728.1	NC_001136.8	D	1342485	1344233	DOT1	NP_010728.1;DOT1;DOT1;YDR440W;852050;6320648;NP_010728.1;NP_010728	Nucleosomal histone H3-Lys79 methylase, associates with transcriptionally active genes, functions in gene silencing at telomeres, most likely by directly modulating chromatin structure and Sir protein localization; Dot1p
ydr441c	NP_010729.1	NC_001136.8	R	1344509	1345054	APT2	NP_010729.1;APT2;APT2;YDR441C;852051;6320649;NP_010729.1;NP_010729	Apt2p; Apparent pseudogene, not transcribed or translated under normal conditions; encodes a protein with similarity to adenine phosphoribosyltransferase, but artificially expressed protein exhibits no enzymatic activity
ydr442w	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr443c	NP_010731.1	NC_001136.8	R	1345668	1349930	SSN2	NP_010731.1;SSN2;SSN2;YDR443C;852053;6320651;NP_010731.1;NP_010731	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for stable association of Srb10p-Srb11p kinase; essential for transcriptional regulation; Ssn2p
ydr444w	NP_010732.1	NC_001136.8	D	1350282	1352345	YDR444W	NP_010732.1;YDR444W;YDR444W;852054;6320652;NP_010732.1;NP_010732	Ydr444wp; Putative protein of unknown function
ydr445c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr446w	NP_010734.1	NC_001136.8	D	1353717	1354625	ECM11	NP_010734.1;ECM11;ECM11;YDR446W;852057;6320654;NP_010734.1;NP_010734	Non-essential protein apparently involved in meiosis, GFP fusion protein is present in discrete clusters in the nucleus throughout mitosis; may be involved in maintaining chromatin structure; Ecm11p
ydr447c	NP_010735.1	NC_001136.8	R	1354821	1355545	RPS17B	NP_010735.1;RPS17B;RPS17B;YDR447C;852058;6320655;NP_010735.1;NP_010735	Rps17bp; Ribosomal protein 51 (rp51) of the small (40s) subunit; nearly identical to Rps17Ap and has similarity to rat S17 ribosomal protein
ydr448w	NP_010736.1	NC_001136.8	D	1356057	1357361	ADA2	NP_010736.1;ADA2;ADA2;YDR448W;852059;6320656;NP_010736.1;NP_010736	Transcription coactivator, component of the ADA and SAGA transcriptional adaptor/HAT (histone acetyltransferase) complexes; Ada2p
ydr449c	NP_010737.1	NC_001136.8	R	1357572	1358894	UTP6	NP_010737.1;UTP6;UTP6;YDR449C;852060;6320657;NP_010737.1;NP_010737	Utp6p; Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA
ydr450w	NP_010738.1	NC_001136.8	D	1359915	1360790	RPS18A	NP_010738.1;RPS18A;RPS18A;YDR450W;852061;6320658;NP_010738.1;NP_010738	Rps18ap; Protein component of the small (40S) ribosomal subunit; nearly identical to Rps18Bp and has similarity to E. coli S13 and rat S18 ribosomal proteins
ydr451c	NP_010739.1	NC_001136.8	R	1361112	1362173	YHP1	NP_010739.1;YHP1;YHP1;YDR451C;852062;6320659;NP_010739.1;NP_010739	Yhp1p; One of two homeobox transcriptional repressors (see also Yox1p), that bind to Mcm1p and to early cell cycle box (ECB) elements of cell cycle regulated genes, thereby restricting ECB-mediated transcription to the M/G1 interval
ydr452w	NP_010740.1	NC_001136.8	D	1362870	1364894	PPN1	NP_010740.1;PPN1;PPN1;YDR452W;852063;6320660;NP_010740.1;NP_010740	Vacuolar endopolyphosphatase with a role in phosphate metabolism; functions as a homodimer; Ppn1p
ydr453c	NP_010741.1	NC_001136.8	R	1365064	1365654	TSA2	NP_010741.1;TSA2;TSA2;YDR453C;852064;6320661;NP_010741.1;NP_010741	Tsa2p; Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants
ydr454c	NP_010742.1	NC_001136.8	R	1366256	1366819	GUK1	NP_010742.1;GUK1;GUK1;YDR454C;852065;6320662;NP_010742.1;NP_010742	Guk1p; Guanylate kinase, converts GMP to GDP; required for growth and mannose outer chain elongation of cell wall N-linked glycoproteins
ydr455c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr456w	NP_010744.1	NC_001136.8	D	1367477	1369378	NHX1	NP_010744.1;NHX1;NHX1;YDR456W;852066;6320663;NP_010744.1;NP_010744	Nhx1p; Endosomal Na+/H+ exchanger, required for intracellular sequestration of Na+; required for osmotolerance to acute hypertonic shock
ydr457w	NP_010745.1	NC_001136.8	D	1369782	1379588	TOM1	NP_010745.1;TOM1;TOM1;YDR457W;852068;6320665;NP_010745.1;NP_010745	Tom1p; E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators
ydr458c	NP_010746.1	NC_001136.8	R	1380047	1382038	HEH2	NP_010746.1;HEH2;HEH2;YDR458C;852069;6320666;NP_010746.1;NP_010746	Inner nuclear membrane (INM) protein; contains helix-extension-helix (HEH) motif, nuclear localization signal sequence; targeting to the INM requires the Srp1p-Kap95p karyopherins and the Ran cycle; Heh2p
ydr459c	NP_010747.1	NC_001136.8	R	1382311	1383435	PFA5	NP_010747.1;PFA5;PFA5;YDR459C;852070;6320667;NP_010747.1;NP_010747	Pfa5p; Palmitoyltransferase with autoacylation activity; likely functions in pathway(s) outside Ras; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain
ydr460w	NP_010748.1	NC_001136.8	D	1383803	1384768	TFB3	NP_010748.1;TFB3;TFB3;YDR460W;852071;6320668;NP_010748.1;NP_010748	Tfb3p; Subunit of TFIIH and nucleotide excision repair factor 3 complexes, involved in transcription initiation, required for nucleotide excision repair; ring finger protein similar to mammalian CAK and TFIIH subunit
ydr461c-a	NP_001032577.1	NC_001136.8	R	1385516	1385758	YDR461C-A	NP_001032577.1;YDR461C-A;YDR461C-A;3799972;82795248;NP_001032577.1;NP_001032577	Ydr461c-ap; Putative protein of unknown function
ydr461w	NP_010749.1	NC_001136.8	D	1385168	1385278	MFA1	NP_010749.1;MFA1;MFA1;YDR461W;852072;6320669;NP_010749.1;NP_010749	Mfa1p; Mating pheromone a-factor, made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA2
ydr462w	NP_010750.1	NC_001136.8	D	1386065	1386508	MRPL28	NP_010750.1;MRPL28;MRPL28;YDR462W;852073;6320670;NP_010750.1;NP_010750	Mrpl28p; Mitochondrial ribosomal protein of the large subunit
ydr463w	NP_010751.2	NC_001136.8	D	1386808	1388367	STP1	NP_010751.2;STP1;STP1;YDR463W;852074;37362636;NP_010751.2;NP_010751	Transcription factor, activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing; Stp1p
ydr464c-a	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr464w	NP_010752.1	NC_001136.8	D	1388864	1393171	SPP41	NP_010752.1;SPP41;SPP41;YDR464W;852075;6320672;NP_010752.1;NP_010752	Spp41p; Protein involved in negative regulation of expression of spliceosome components PRP4 and PRP3
ydr465c	NP_010753.1	NC_001136.8	R	1393328	1394566	RMT2	NP_010753.1;RMT2;RMT2;YDR465C;852076;6320673;NP_010753.1;NP_010753	Rmt2p; Arginine methyltransferase; ribosomal protein L12 is a substrate
ydr466w	NP_010754.1	NC_001136.8	D	1395113	1397809	PKH3	NP_010754.1;PKH3;PKH3;YDR466W;852077;6320674;NP_010754.1;NP_010754	Protein kinase with similarity to mammalian phosphoinositide-dependent kinase 1 (PDK1) and yeast Pkh1p and Pkh2p, two redundant upstream activators of Pkc1p; identified as a multicopy suppressor of a pkh1 pkh2 double mutant; Pkh3p
ydr467c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr468c	NP_010756.1	NC_001136.8	R	1398018	1398692	TLG1	NP_010756.1;TLG1;TLG1;YDR468C;852079;6320676;NP_010756.1;NP_010756	Tlg1p; Essential t-SNARE that forms a complex with Tlg2p and Vti1p and mediates fusion of endosome-derived vesicles with the late Golgi; binds the docking complex VFT (Vps fifty-three) through interaction with Vps51p
ydr469w	NP_010757.1	NC_001136.8	D	1399007	1399534	SDC1	NP_010757.1;SDC1;SDC1;YDR469W;852080;6320677;NP_010757.1;NP_010757	Subunit of the COMPASS (Set1C) complex, which methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; has similarity to C. elegans Dpy-30; Sdc1p
ydr470c	NP_010758.2	NC_001136.8	R	1399698	1401206	UGO1	NP_010758.2;UGO1;UGO1;YDR470C;852081;7839165;NP_010758.2;NP_010758	Ugo1p; Protein of unknown function; outer membrane component of the mitochondrial fusion machinery; Ugo1p bind directly to Fzo1p and Mgm1p and thereby link these two GTPases during mitochondrial fusion
ydr471w	NP_010759.1	NC_001136.8	D	1401762	1402556	RPL27B	NP_010759.1;RPL27B;RPL27B;YDR471W;852082;6320679;NP_010759.1;NP_010759	Rpl27bp; Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl27Ap and has similarity to rat L27 ribosomal protein
ydr472w	NP_010760.1	NC_001136.8	D	1403314	1404165	TRS31	NP_010760.1;TRS31;TRS31;YDR472W;852083;6320680;NP_010760.1;NP_010760	Trs31p; One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; involved in endoplasmic reticulum (ER) to Golgi membrane traffic
ydr473c	NP_010761.1	NC_001136.8	R	1404437	1405846	PRP3	NP_010761.1;PRP3;PRP3;YDR473C;852084;6320681;NP_010761.1;NP_010761	Splicing factor, component of the U4/U6-U5 snRNP complex; Prp3p
ydr475c	NP_010763.2	NC_001136.8	R	1407456	1410086	JIP4	NP_010763.2;JIP4;JIP4;YDR475C;852086;37362637;NP_010763.2;NP_010763	Protein of unknown function; previously annotated as two separate ORFs, YDR474C and YDR475C, which were merged as a result of corrections to the systematic reference sequence; Jip4p
ydr476c	NP_010764.1	NC_001136.8	R	1410445	1411119	YDR476C	NP_010764.1;YDR476C;YDR476C;852087;6320684;NP_010764.1;NP_010764	Ydr476cp; Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR476C is not an essential gene
ydr477w	NP_010765.1	NC_001136.8	D	1412365	1414266	SNF1	NP_010765.1;SNF1;SNF1;YDR477W;852088;6320685;NP_010765.1;NP_010765	Snf1p; AMP-activated serine/threonine protein kinase found in a complex containing Snf4p and members of the Sip1p/Sip2p/Gal83p family; required for transcription of glucose-repressed genes, thermotolerance, sporulation, and peroxisome biogenesis
ydr478w	NP_010766.1	NC_001136.8	D	1414567	1415163	SNM1	NP_010766.1;SNM1;SNM1;YDR478W;852089;6320686;NP_010766.1;NP_010766	Subunit of RNase MRP, which cleaves pre-rRNA and has a role in cell cycle-regulated degradation of daughter cell-specific mRNAs; binds to the NME1 RNA subunit of RNase MRP; Snm1p
ydr479c	NP_010767.1	NC_001136.8	R	1415202	1416866	PEX29	NP_010767.1;PEX29;PEX29;YDR479C;852090;6320687;NP_010767.1;NP_010767	Pex29p; Peroxisomal integral membrane peroxin, involved in the regulation of peroxisomal size, number and distribution; genetic interactions suggest that Pex28p and Pex29p act at steps upstream of those mediated by Pex30p, Pex31p, and Pex32p
ydr480w	NP_010768.1	NC_001136.8	D	1417391	1418362	DIG2	NP_010768.1;DIG2;DIG2;YDR480W;852091;6320688;NP_010768.1;NP_010768	Regulatory protein of unknown function, pheromone-inducible, involved in the regulation of mating-specific genes and the invasive growth pathway, required for MAP-kinase imposed repression, inhibits pheromone-responsive transcription; Dig2p
ydr481c	NP_010769.1	NC_001136.8	R	1418542	1420242	PHO8	NP_010769.1;PHO8;PHO8;YDR481C;852092;6320689;NP_010769.1;NP_010769	Repressible alkaline phosphatase, a glycoprotein localized to the vacuole; regulated by levels of inorganic phosphate and by a system consisting of Pho4p, Pho9p, Pho80p, Pho81p and Pho85p; dephosphorylates phosphotyrosyl peptides; Pho8p
ydr482c	NP_010770.1	NC_001136.8	R	1420423	1420830	CWC21	NP_010770.1;CWC21;CWC21;YDR482C;852093;6320690;NP_010770.1;NP_010770	Cwc21p; Component of a complex containing Cef1p, putatively involved in pre-mRNA splicing; may bind RNA; has similarity to S. pombe Cwf21p
ydr483w	NP_010771.1	NC_001136.8	D	1421149	1422477	KRE2	NP_010771.1;KRE2;KRE2;YDR483W;852094;6320691;NP_010771.1;NP_010771	Kre2p; Alpha1,2-mannosyltransferase of the Golgi involved in protein mannosylation
ydr484w	NP_010772.1	NC_001136.8	D	1422755	1424680	VPS52	NP_010772.1;VPS52;VPS52;YDR484W;852095;6320692;NP_010772.1;NP_010772	Vps52p; Component of the GARP (Golgi-associated retrograde protein) complex, Vps51p-Vps52p-Vps53p-Vps54p, which is required for the recycling of proteins from endosomes to the late Golgi; involved in localization of actin and chitin
ydr485c	NP_010773.2	NC_001136.8	R	1424812	1427199	VPS72	NP_010773.2;VPS72;VPS72;YDR485C;852096;37362638;NP_010773.2;NP_010773	Vps72p; Htz1p-binding component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; required for vacuolar protein sorting
ydr486c	NP_010774.2	NC_001136.8	R	1427423	1428112	VPS60	NP_010774.2;VPS60;VPS60;YDR486C;852097;37362639;NP_010774.2;NP_010774	Vps60p; Cytoplasmic and vacuolar membrane protein involved in late endosome to vacuole transport; required for normal filament maturation during pseudohyphal growth; may function in targeting specific cargo proteins for degradation
ydr487c	NP_010775.1	NC_001136.8	R	1428346	1428972	RIB3	NP_010775.1;RIB3;RIB3;YDR487C;852098;6320695;NP_010775.1;NP_010775	Rib3p; 3,4-dihydroxy-2-butanone-4-phosphate synthase (DHBP synthase), required for riboflavin biosynthesis from ribulose-5-phosphate, also has an unrelated function in mitochondrial respiration
ydr488c	NP_010776.1	NC_001136.8	R	1429180	1430781	PAC11	NP_010776.1;PAC11;PAC11;YDR488C;852099;6320696;NP_010776.1;NP_010776	Pac11p; Dynein intermediate chain, acts in the cytoplasmic dynein pathway, forms cortical cytoplasmic microtubule capture site with Num1p; null mutant is defective in nuclear migration, essential in the absence of CIN8
ydr489w	NP_010777.1	NC_001136.8	D	1431004	1431888	SLD5	NP_010777.1;SLD5;SLD5;YDR489W;852100;6320697;NP_010777.1;NP_010777	Subunit of the GINS complex (Sld5p, Psf1p, Psf2p, Psf3p), which is localized to DNA replication origins and implicated in assembly of the DNA replication machinery; Sld5p
ydr490c	NP_010778.1	NC_001136.8	R	1431960	1434260	PKH1	NP_010778.1;PKH1;PKH1;YDR490C;852101;6320698;NP_010778.1;NP_010778	Serine/threonine protein kinase involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p, components of signaling cascade required for maintenance of cell wall integrity; redundant with Pkh2p; Pkh1p
ydr491c	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>
ydr492w	NP_010780.1	NC_001136.8	D	1434916	1435866	IZH1	NP_010780.1;IZH1;IZH1;YDR492W;852102;6320699;NP_010780.1;NP_010780	Membrane protein involved in zinc metabolism, member of the four-protein IZH family; transcription is regulated directly by Zap1p, expression induced by zinc deficiency and fatty acids; deletion increases sensitivity to elevated zinc; Izh1p
ydr493w	NP_010781.1	NC_001136.8	D	1436209	1436580	AIM8	NP_010781.1;AIM8;AIM8;YDR493W;852104;6320701;NP_010781.1;NP_010781	Protein of unknown function; non-tagged protein detected in purified mitochondria in high-throughput studies; null mutant displays decreased frequency of mitochondrial genome loss and severe growth defect in minimal glycerol media; Aim8p
ydr494w	NP_010782.2	NC_001136.8	D	1436922	1438007	RSM28	NP_010782.2;RSM28;RSM28;YDR494W;852105;27469362;NP_010782.2;NP_010782	Rsm28p; Mitochondrial ribosomal protein of the small subunit; genetic interactions suggest a possible role in promoting translation initiation
ydr495c	NP_010783.1	NC_001136.8	R	1438107	1441142	VPS3	NP_010783.1;VPS3;VPS3;YDR495C;852106;6320703;NP_010783.1;NP_010783	Vps3p; Component of CORVET tethering complex; cytoplasmic protein required for the sorting and processing of soluble vacuolar proteins, acidification of the vacuolar lumen, and assembly of the vacuolar H+-ATPase
ydr496c	NP_010784.1	NC_001136.8	R	1441425	1443395	PUF6	NP_010784.1;PUF6;PUF6;YDR496C;852107;6320704;NP_010784.1;NP_010784	Pumilio-homology domain protein that binds ASH1 mRNA at PUF consensus sequences in the 3' UTR and represses its translation, resulting in proper asymmetric localization of ASH1 mRNA; Puf6p
